,My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,servings,image,sourceUrl,summary,aggregateLikes,winePairing>pairedWines,winePairing>pairingText
178,37019,37019,Daikon Slaw,66,11.36,43.26,45.38,10,https://spoonacular.com/recipeImages/37019-556x370.jpg,"http://www.latimes.com/features/food/la-fo-summerslawsrec29d-2009jul29,0,613016.story","Daikon Slaw might be just the side dish you are searching for. One serving contains <b>134 calories</b>, <b>4g of protein</b>, and <b>7g of fat</b>. This recipe serves 10. For <b>$2.95 per serving</b>, this recipe <b>covers 14%</b> of your daily requirements of vitamins and minerals. A couple people made this recipe, and 16 would say it hit the spot. It is a good option if you're following a <b>gluten free and vegan</b> diet. It will be a hit at your <b>The Fourth Of July</b> event. From preparation to the plate, this recipe takes approximately <b>1 hour and 6 minutes</b>. If you have sugar, daikon radish, sesame oil, and a few other ingredients on hand, you can make it. All things considered, we decided this recipe <b>deserves a spoonacular score of 88%</b>. This score is excellent. Try <a href=""https://spoonacular.com/recipes/daikon-radish-slaw-544143"">Daikon Radish Slaw</a>, <a href=""https://spoonacular.com/recipes/spicy-sweet-asian-slaw-with-pickled-daikon-199567"">Spicy-Sweet Asian Slaw with Pickled Daikon</a>, and <a href=""https://spoonacular.com/recipes/daikon-salad-630276"">Daikon Salad</a> for similar recipes.",16,,
179,131813,131813,Holy Cow Cake,270,6.77,29.38,63.85,12,https://spoonacular.com/recipeImages/131813-556x370.jpg,http://www.food.com/recipe/holy-cow-cake-274016,"You can never have too many dessert recipes, so give Holy Cow Cake a try. This recipe serves 12. One serving contains <b>497 calories</b>, <b>9g of protein</b>, and <b>17g of fat</b>. For <b>92 cents per serving</b>, this recipe <b>covers 8%</b> of your daily requirements of vitamins and minerals. Only a few people made this recipe, and 1 would say it hit the spot. Head to the store and pick up eggs, cool whip, oil, and a few other things to make it today. It is a good option if you're following a <b>gluten free</b> diet. From preparation to the plate, this recipe takes around <b>4 hours and 30 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 25%</b>. This score is not so great. Similar recipes are <a href=""https://spoonacular.com/recipes/holy-cow-cake-132930"">Holy Cow Cake</a>, <a href=""https://spoonacular.com/recipes/holy-cannoli-cake-62672"">Holy Cannoli Cake</a>, and <a href=""https://spoonacular.com/recipes/holy-haluski-322620"">Holy Haluski</a>.",1,,
180,33930,33930,Puy Lentil Salad With Mozzarella,37,17.0,35.56,47.44,4,https://spoonacular.com/recipeImages/33930-556x370.jpg,http://www.bbcgoodfood.com/recipes/4181/,"Puy Lentil Salad With Mozzarella might be just the side dish you are searching for. This recipe serves 4 and costs $1.63 per serving. One serving contains <b>373 calories</b>, <b>16g of protein</b>, and <b>15g of fat</b>. 1 person were glad they tried this recipe. If you have basil, olive oil, juice of lemon, and a few other ingredients on hand, you can make it. It is brought to you by BBC Good Food. It is a good option if you're following a <b>gluten free and vegetarian</b> diet. From preparation to the plate, this recipe takes roughly <b>37 minutes</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 85%</b>, which is tremendous. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/plumcot-orange-lentil-salad-fave-five-friday-lovely-lentil-dishes-529696"">Plumcot, Orange & Lentil Salad… & Fave Five Friday: Lovely Lentil Dishes</a>, <a href=""https://spoonacular.com/recipes/roast-vegetable-and-mozzarella-salad-with-a-creamy-pesto-salad-611762"">Roast Vegetable and Mozzarella Salad with a Creamy Pesto Salad</a>, and <a href=""https://spoonacular.com/recipes/mozzarella-in-carrozza-fried-mozzarella-sandwich-w-blueberry-balsamic-jam-606330"">Mozzarellan in Carrozza (Fried Mozzarella Sandwich) w/Blueberry Balsamic Jam</a>.",0,[],
181,170191,170191,Chocolate-Mint Thumbprints,135,6.66,33.58,59.76,36,https://spoonacular.com/recipeImages/170191-556x370.jpg,https://www.bettycrocker.com/recipes/chocolate-mint-thumbprints/84c09832-5f0e-4590-8416-83aea0e4e972,"If <b>12 cents per serving</b> falls in your budget, Chocolate-Mint Thumbprints might be a spectacular <b>vegetarian</b> recipe to try. One portion of this dish contains approximately <b>1g of protein</b>, <b>3g of fat</b>, and a total of <b>80 calories</b>. This recipe serves 36. Head to the store and pick up baking powder, flour, crème de menthe chocolate candies, and a few other things to make it today. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes about <b>2 hours and 15 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 9%</b>. This score is very bad (but still fixable). Try <a href=""https://spoonacular.com/recipes/chocolate-mint-thumbprints-207510"">Chocolate Mint Thumbprints</a>, <a href=""https://spoonacular.com/recipes/chocolate-mint-thumbprints-517506"">Chocolate- Mint Thumbprints</a>, and <a href=""https://spoonacular.com/recipes/mint-filled-chocolate-thumbprints-182353"">Mint-Filled Chocolate Thumbprints</a> for similar recipes.",0,,
182,66287,66287,Almond Crusted Limoncello Pound Cake,64,6.85,46.91,46.24,9,https://spoonacular.com/recipeImages/66287-556x370.jpg,http://dessert.betterrecipes.com/almond-crusted-limoncello-pound-cake.html,"Almond Crusted Limoncello Pound Cake might be just the dessert you are searching for. This recipe serves 9 and costs 94 cents per serving. One portion of this dish contains about <b>10g of protein</b>, <b>31g of fat</b>, and a total of <b>594 calories</b>. This recipe is liked by 1 foodies and cooks. From preparation to the plate, this recipe takes around <b>1 hour and 4 minutes</b>. A mixture of limoncello, eggs, cake flour, and a handful of other ingredients are all it takes to make this recipe so yummy. All things considered, we decided this recipe <b>deserves a spoonacular score of 24%</b>. This score is not so amazing. Similar recipes include <a href=""https://spoonacular.com/recipes/limoncello-pound-cake-w-meyer-lemon-curd-filling-goat-cheese-thyme-and-limoncello-icing-767541"">Limoncello Pound Cake w/ Meyer Lemon Curd Filling & Goat Cheese, Thyme and Limoncello Icing</a>, <a href=""https://spoonacular.com/recipes/limoncello-cream-cheese-pound-cake-522271"">Limoncello Cream Cheese Pound Cake</a>, and <a href=""https://spoonacular.com/recipes/new-years-almond-pound-cake-good-luck-cake-699498"">New Years Almond Pound Cake (Good Luck Cake)</a>.",0,[],
183,105034,105034,Butternut Squash with Onions and Pecans,60,5.29,58.59,36.12,8,https://spoonacular.com/recipeImages/105034-556x370.png,http://allrecipes.com/Recipe/butternut-squash-with-onions-and-pecans/detail.aspx,"Butternut Squash with Onions and Pecans might be just the side dish you are searching for. Watching your figure? This gluten free, primal, and vegetarian recipe has <b>187 calories</b>, <b>3g of protein</b>, and <b>13g of fat</b> per serving. For <b>80 cents per serving</b>, this recipe <b>covers 15%</b> of your daily requirements of vitamins and minerals. This recipe serves 8. 1 person found this recipe to be delicious and satisfying. It is brought to you by Allrecipes. Head to the store and pick up pecans, butternut squash, parsley, and a few other things to make it today. From preparation to the plate, this recipe takes roughly <b>1 hour</b>. With a spoonacular <b>score of 54%</b>, this dish is good. Try <a href=""https://spoonacular.com/recipes/butternut-squash-with-onions-and-pecans-104936"">Butternut Squash with Onions and Pecans</a>, <a href=""https://spoonacular.com/recipes/roasted-butternut-squash-with-pecans-and-sage-707573"">Roasted Butternut Squash with Pecans and Sage</a>, and <a href=""https://spoonacular.com/recipes/butternut-squash-with-pecans-and-blue-cheese-24989"">Butternut Squash With Pecans And Blue Cheese</a> for similar recipes.",1,,
184,146194,146194,Soor Vindaloo (curried Pork),95,31.95,51.15,16.9,4,https://spoonacular.com/recipeImages/146194-556x370.jpg,http://www.food.com/recipe/soor-vindaloo-curried-pork-92483,"The recipe Soor Vindaloo (curried Pork) is ready <b>in around 1 hour and 35 minutes</b> and is definitely a great <b>gluten free and dairy free</b> option for lovers of Indian food. This main course has <b>373 calories</b>, <b>30g of protein</b>, and <b>21g of fat</b> per serving. This recipe serves 4. For <b>$2.0 per serving</b>, this recipe <b>covers 32%</b> of your daily requirements of vitamins and minerals. A mixture of ground cumin, mustard seeds, tomato, and a handful of other ingredients are all it takes to make this recipe so delicious. To use up the white wine vinegar you could follow this main course with the <a href=""https://spoonacular.com/recipes/red-velvet-cake-114512"">Red Velvet Cake</a> as a dessert. 1 person has made this recipe and would make it again. All things considered, we decided this recipe <b>deserves a spoonacular score of 89%</b>. This score is spectacular. Try <a href=""https://spoonacular.com/recipes/pork-vindaloo-spicy-goanese-pork-stew-666470"">Pork Vindaloo (Spicy Goanese Pork Stew)</a>, <a href=""https://spoonacular.com/recipes/pork-vindaloo-228573"">Pork Vindaloo</a>, and <a href=""https://spoonacular.com/recipes/pork-vindaloo-144393"">Pork Vindaloo</a> for similar recipes.",1,"['riesling', 'gewurztraminer', 'chenin blanc']","Asian on the menu? Try pairing with Riesling, Gewurztraminer, and Chenin Blanc. The best wine for Asian food depends on the cuisine and dish - of course - but these acidic whites pair with a number of traditional meals, spicy or not. The Ste Chapelle Special Harvest Riesling with a 5 out of 5 star rating seems like a good match. It costs about 15 dollars per bottle."
185,10464,10464,"Chicken, Broccoli Rabe & Feta On Toast",39,37.26,36.65,26.09,4,https://spoonacular.com/recipeImages/10464-556x370.jpg,http://www.eatingwell.com/recipes/chicken_broccoli_rabe_feta_on_toast.html,"Chicken, Broccoli Rabe & Fetan On Toast might be just the side dish you are searching for. This recipe serves 4. One portion of this dish contains about <b>32g of protein</b>, <b>14g of fat</b>, and a total of <b>330 calories</b>. For <b>$2.97 per serving</b>, this recipe <b>covers 22%</b> of your daily requirements of vitamins and minerals. 38 people were glad they tried this recipe. From preparation to the plate, this recipe takes around <b>39 minutes</b>. If you have country bread, red-wine vinegar, garlic, and a few other ingredients on hand, you can make it. With a spoonacular <b>score of 77%</b>, this dish is solid. Try <a href=""https://spoonacular.com/recipes/5-ingredient-sauteed-chicken-and-broccoli-rabe-with-black-olives-sundried-tomatoes-and-feta-321606"">5 Ingredient Sauteed Chicken and Broccoli Rabe with Black Olives, Sundried Tomatoes and Feta</a>, <a href=""https://spoonacular.com/recipes/roasted-broccoli-rabe-with-olives-chickpeas-and-feta-752318"">Roasted Broccoli Rabe with Olives, Chickpeas and Feta</a>, and <a href=""https://spoonacular.com/recipes/broccoli-feta-omelet-with-toast-29642"">Broccoli & Fetan Omelet with Toast</a> for similar recipes.",38,[],
186,168736,168736,Candy Corn Roll-Up Cookies,185,2.85,30.84,66.31,42,https://spoonacular.com/recipeImages/168736-556x370.jpg,http://www.BettyCrocker.com/recipes/candy-corn-roll-up-cookies/6a5c64d0-02ea-4101-932e-36f30da42c08,"Candy Corn Roll-Up Cookies might be just the dessert you are searching for. One serving contains <b>131 calories</b>, <b>1g of protein</b>, and <b>5g of fat</b>. This recipe serves 42. For <b>11 cents per serving</b>, this recipe <b>covers 1%</b> of your daily requirements of vitamins and minerals. It is a good option if you're following a <b>vegetarian</b> diet. 1 person has tried and liked this recipe. Head to the store and pick up betty orange gel food color, betty gel food color, egg, and a few other things to make it today. From preparation to the plate, this recipe takes about <b>3 hours and 5 minutes</b>. <b>Halloween</b> will be even more special with this recipe. All things considered, we decided this recipe <b>deserves a spoonacular score of 8%</b>. This score is very bad (but still fixable). Try <a href=""https://spoonacular.com/recipes/candy-corn-cookies-449289"">Candy Corn Cookies</a>, <a href=""https://spoonacular.com/recipes/candy-corn-cookies-553492"">Candy corn cookies</a>, and <a href=""https://spoonacular.com/recipes/candy-corn-cookies-672077"">Candy Corn Cookies</a> for similar recipes.",0,,
187,28933,28933,Fennel-Crusted Pork with Roasted Artichokes,100,47.56,41.62,10.82,8,https://spoonacular.com/recipeImages/28933-556x370.jpg,http://www.myrecipes.com/recipe/fennel-crusted-pork-with-roasted-artichokes-10000001585297/,"You can never have too many main course recipes, so give Fennel-Crusted Pork with Roasted Artichokes a try. This recipe serves 8 and costs $2.86 per serving. Watching your figure? This caveman, gluten free, dairy free, and primal recipe has <b>344 calories</b>, <b>41g of protein</b>, and <b>16g of fat</b> per serving. This recipe is liked by 1 foodies and cooks. If you have artichokes, olive oil, wine vinegar, and a few other ingredients on hand, you can make it. To use up the red wine vinegar you could follow this main course with the <a href=""https://spoonacular.com/recipes/cherry-berry-pie-53000"">Cherry-Berry Pie</a> as a dessert. With a spoonacular <b>score of 73%</b>, this dish is solid. Similar recipes are <a href=""https://spoonacular.com/recipes/fennel-crusted-pork-with-roasted-root-vegetables-43558"">Fennel-crusted Pork With Roasted Root Vegetables</a>, <a href=""https://spoonacular.com/recipes/fennel-crusted-pork-loin-with-roasted-potatoes-and-pears-46961"">Fennel-Crusted Pork Loin with Roasted Potatoes and Pears</a>, and <a href=""https://spoonacular.com/recipes/roasted-artichokes-carrots-and-fennel-with-pan-roasted-halibut-3656"">Roasted Artichokes, Carrots, and Fennel with Pan-Roasted Halibut</a>.",0,,
